"month_date_yyyymm","postal_code","zip_name","nielsen_hh_rank","hotness_rank","hotness_rank_mm","hotness_rank_yy","hotness_score","supply_score","demand_score","median_days_on_market","median_days_on_market_mm","median_dom_mm_day","median_days_on_market_yy","median_dom_yy_day","median_dom_vs_us","ldpviews_per_property_mm","ldpviews_per_property_yy","ldpviews_per_property_vs_us","median_listing_price","median_listing_price_mm","median_listing_price_yy","median_listing_price_vs_us"
201802,94115,"san francisco, ca",897,193,-65,-29,95.928567,99.29366296,92.56347038,14.5,-0.0333,-0.5,-0.3095,-6.5,-70,-0.0127,-0.0659,2.1818,1322550,-0.2649,-0.2045,4.7701
201802,94110,"san francisco, ca",57,788,-549,0,90.111281,99.56686879,80.65569401,12,0.2,2,-0.4667,-10.5,-72.5,-0.1654,0.0657,1.5874,1295050,0.1164,-0.0015,4.6709
201802,94804,"richmond, ca",1901,326,-144,697,94.612514,99.62684081,89.59818751,11.5,-0.5965,-17,-0.6567,-22,-73,-0.0877,0.3318,1.965,432050,0.0049,0.152,1.5582
201802,94803,"el sobrante, ca",4742,197,81,1149,95.901912,97.92763377,93.87619111,20,-0.5122,-21,-0.633,-34.5,-64.5,0.0061,0.1828,2.3077,598300,-0.0335,0.0106,2.1578
201802,94503,"american canyon, ca",7202,7672,-238,-2329,49.956687,20.95022323,78.96315053,130.5,0.3182,31.5,0.2548,26.5,46,0.4865,-0.0135,1.5385,540049.5,0.08,0.0435,1.9477
201802,94303,"palo alto, ca",2385,551,NULL,NULL,92.127007,99.06043846,85.19357633,15.5,0.1481,2,-0.6702,-31.5,-69,-0.0309,0.0866,1.7552,1575050,0.0941,0.5381,5.6808
201802,94010,"burlingame, ca",1126,463,601,136,93.036583,98.18084894,87.89231692,19,-0.6911,-42.5,-0.3091,-8.5,-65.5,-0.079,0.112,1.8741,4312550,-0.1533,0.1743,15.5546
201802,94109,"san francisco, ca",14,497,1792,-3,92.706737,93.64963017,91.76384354,30,-0.6273,-50.5,0.3636,8,-54.5,-0.1445,0.2327,2.1119,1249550,0.1738,-0.0559,4.5068
201802,94590,"vallejo, ca",2012,1123,-937,-1046,87.349237,82.04171387,92.65676018,47.5,0.4615,15,1.5676,29,-37,-0.0126,-0.1698,2.1888,357500,-0.0518,0.0833,1.2893
201802,94080,"south san francisco, ca",336,11,NULL,123,99.540215,99.8600653,99.22036383,9,-0.25,-3,-0.561,-11.5,-75.5,0.1924,0.5316,3.7273,895050,-0.0343,0.2311,3.2281
201802,94521,"concord, ca",1439,41,-8,-25,98.67062,98.42073699,98.92050376,18,-0.2653,-6.5,0.0588,1,-66.5,-0.0178,-0.1061,3.4755,644050,0.0023,0.0183,2.3228
201802,94541,"hayward, ca",334,30,43,493,98.870527,99.40694343,98.33411075,13.5,-0.5345,-15.5,-0.6625,-26.5,-71,0.1098,0.2853,3.1818,588550,-0.0945,0.071,2.1226
201802,94608,"emeryville, ca",1753,743,-602,-298,90.467782,99.18704605,81.74851736,15,-0.4231,-11,-0.1667,-3,-69.5,-0.2809,-0.0605,1.6294,699494,0.0035,0.1191,2.5228
201802,94062,"redwood city, ca",4032,1732,1925,-1326,82.801359,88.86519624,76.73752249,37.5,-0.5787,-51.5,0.4706,12,-47,-0.2045,-0.2222,1.4685,3330050,-0.0646,0.1908,12.0108
201802,94949,"novato, ca",6280,151,NULL,NULL,96.53495,99.29366296,93.77623776,14.5,-0.6133,-23,0.0741,1,-70,0.0346,0.1077,2.3007,1189050,-0.0092,0.2799,4.2885
201802,94510,"benicia, ca",3618,117,125,53,96.974745,94.82241621,99.12707403,28,-0.3978,-18.5,-0.0345,-1,-56.5,0.2111,0.2732,3.6503,714550,0.0827,0.0744,2.5771
201802,94558,"napa, ca",148,2429,-713,95,78.113547,69.68747918,86.53961485,63.5,-0.073,-5,-0.0993,-7,-21,-0.0115,0.0402,1.8112,797050,-0.0154,-0.0834,2.8747
201802,94806,"san pablo, ca",573,507,-194,-226,92.623442,97.50782968,87.73905511,21.5,0.075,1.5,-0.0851,-2,-63,0.023,-0.107,1.8671,485050,-0.0281,0.2193,1.7493
201802,94019,"half moon bay, ca",6301,186,NULL,5465,95.985207,98.99380289,92.97661091,16,-0.7265,-42.5,-0.8519,-92,-68.5,0.2008,0.4279,2.2168,1500050,0.0909,0.0508,5.4103
201802,94553,"martinez, ca",700,47,-20,5,98.580662,97.77437196,99.38695276,20.5,-0.2115,-5.5,-0.1277,-3,-64,-0.0742,0.0723,3.8392,620050,-0.008,0.0299,2.2362
201802,94513,"brentwood, ca",584,397,31,491,93.762911,93.30978877,94.21603252,30.5,-0.3838,-19,-0.39,-19.5,-54,-0.0059,-0.051,2.3427,660045,-0.0244,0.0225,2.3805
201802,94611,"oakland, ca",894,49,-44,34,98.540681,99.77343906,97.30792297,10,-0.2308,-3,-0.5745,-13.5,-74.5,-0.2985,-0.0121,2.8601,1194050,0.1138,0.2575,4.3066
201802,94589,"vallejo, ca",4636,163,-41,-40,96.311721,94.99566869,97.62777371,27.5,0.2791,6,0.2222,5,-57,0.2875,0.1317,2.9441,385025,0.0158,0.111,1.3885
201802,94507,"alamo, ca",7738,233,587,-166,95.605384,94.2959952,96.91477311,29,-0.536,-33.5,0.3182,7,-55.5,-0.0458,-0.0458,2.7692,2367550,0.0332,0.2867,8.5392
201802,94965,"sausalito, ca",7243,2287,-158,3705,78.959819,66.18911175,91.73052575,67.5,-0.1401,-11,-0.4925,-65.5,-17,-0.1297,-0.1246,2.1119,1446550,0.0755,-0.4316,5.2173
201802,94517,"clayton, ca",8461,51,NULL,264,98.477377,99.06043846,97.89431599,15.5,-0.5694,-20.5,-0.5634,-20,-69,-0.1922,0.0359,3.028,854050,-0.0431,-0.0206,3.0803
201802,94565,"pittsburg, ca",75,819,43,-601,89.858066,95.84860398,83.86752849,25.5,-0.407,-17.5,0.02,0.5,-59,0.0752,-0.2659,1.6993,497550,0.0699,0.1638,1.7944
201802,94044,"pacifica, ca",1899,44,NULL,812,98.61398,99.56686879,97.66109149,12,-0.52,-13,-0.6842,-26,-72.5,-0.137,0.7016,2.951,958550,0.0568,0.0262,3.4572
201802,94403,"san mateo, ca",1267,234,NULL,-57,95.582062,99.66015859,91.50396482,11,1.4444,6.5,0.0476,0.5,-73.5,-0.2288,-0.0291,2.0979,1562050,0.1185,0.1856,5.6339
201802,94501,"alameda, ca",106,87,22,175,97.521157,98.65396148,96.3883521,17,-0.2273,-5,-0.2917,-7,-67.5,0.1313,0.2345,2.6503,887500,0.0248,-0.0779,3.2009
201802,94544,"hayward, ca",242,40,-27,668,98.690611,98.82721397,98.55400813,16.5,0.32,4,-0.6563,-31.5,-68,-0.0445,0.1002,3.3007,629950,-0.0234,0.1622,2.272
201802,94123,"san francisco, ca",1726,155,2871,-48,96.405011,95.64203372,97.16798827,26,-0.7143,-65,0.04,1,-58.5,-0.2875,-0.0025,2.8252,3993050,-0.0894,0.1093,14.4022
201802,94591,"vallejo, ca",691,345,-154,-88,94.372626,94.99566869,93.74958353,27.5,-0.2568,-9.5,-0.0678,-2,-57,-0.015,-0.0734,2.2937,482525,0.0168,0.081,1.7402
201802,94564,"pinole, ca",6434,61,NULL,213,98.124209,98.82721397,97.42120344,16.5,-0.6071,-25.5,-0.5,-16.5,-68,-0.0236,0.0455,2.8951,579550,-0.0252,0.0584,2.0902
201802,94547,"hercules, ca",5311,170,-21,1471,96.175118,98.02758713,94.32264943,19.5,-0.3158,-9,-0.7045,-46.5,-65,0.0337,-0.0767,2.3566,624300,0.0511,0.1789,2.2516
201802,94546,"castro valley, ca",1110,33,-32,-12,98.780569,97.92763377,99.63350436,20,1.1053,10.5,0.0256,0.5,-64.5,-0.1689,0.0269,4.2657,770050,0.0179,0.0039,2.7773
201802,94595,"walnut creek, ca",4345,282,-61,586,95.105617,97.08802559,93.12320917,22.5,-0.4886,-21.5,-0.3382,-11.5,-62,-0.1671,0.393,2.2308,464050,-0.0293,-0.1115,1.6736
201802,94563,"orinda, ca",6671,212,833,181,95.831945,97.92763377,93.73625641,20,-0.6875,-44,-0.322,-9.5,-64.5,-0.018,0.1081,2.2937,2095050,0,-0.0473,7.5564
201802,95620,"dixon, ca",6464,59,NULL,-5,98.194176,99.46025188,96.92810022,13,-0.8289,-63,-0.3659,-7.5,-71.5,0.2765,-0.0767,2.7762,459050,0.0315,0.0089,1.6555
201802,94588,"pleasanton, ca",3268,53,NULL,107,98.390751,99.73345772,97.04804425,10.5,-0.7083,-25.5,-0.6379,-18.5,-74,0.0612,-0.0634,2.7902,1544494,0.3033,0.6607,5.5706
201802,94523,"pleasant hill, ca",2019,15,35,-10,99.430266,99.77343906,99.08709269,10,-0.6774,-21,-0.0476,-0.5,-74.5,-0.0058,-0.1311,3.6154,737525,-0.0232,-0.0154,2.66
201802,94518,"concord, ca",3998,105,937,21,97.201306,96.64156727,97.76104485,23.5,-0.6466,-43,-0.1754,-5,-61,-0.007,-0.1201,2.972,677550,-0.0167,0.0112,2.4436
201802,94578,"san leandro, ca",1838,306,-255,-139,94.812421,92.17698407,97.44785767,32.5,0.3542,8.5,0.0833,2.5,-52,0.0097,-0.059,2.9021,602050,-0.0163,0.0712,2.1713
201802,94596,"walnut creek, ca",4700,128,716,NULL,96.844806,98.18084894,95.50876258,19,-0.678,-40,0.2258,3.5,-65.5,0.1392,-0.3717,2.5175,987454.5,0.007,0.1157,3.5614
201802,94621,"oakland, ca",4713,663,81,-212,91.137469,91.90377824,90.37116013,33,0.3469,8.5,0.0154,0.5,-51.5,0.3458,-0.027,2.014,394994,-0.0102,0.1398,1.4245
201802,94941,"mill valley, ca",2410,425,-281,-165,93.446392,94.5758646,92.31691877,28.5,-0.1231,-4,0.0556,1.5,-56,-0.1017,-0.0492,2.1608,1395050,-0.1533,-0.1,5.0316
201802,94920,"belvedere tiburon, ca",7691,4169,2201,-1660,68.344772,56.24042114,80.44912374,79,-0.313,-36,0.3982,22.5,-5.5,0.0089,0.1895,1.5804,4722550,-0.0546,0.2032,17.0334
201802,94954,"petaluma, ca",2133,99,-75,NULL,97.334577,97.50782968,97.16132472,21.5,0.0238,0.5,0.5926,8,-63,-0.1936,-0.1871,2.8252,725050,-0.1088,0.107,2.615
201802,94561,"oakley, ca",2505,417,-286,-345,93.546345,92.49017125,94.60251882,32,0.1034,3,0.3333,8,-52.5,0,-0.2354,2.3846,519300,0.0185,0.0387,1.8729
201802,94401,"san mateo, ca",2464,1382,-778,-740,85.270207,98.30745652,72.23295795,18.5,-0.4308,-14,-0.4861,-17.5,-66,-0.1709,-0.2841,1.3566,1064050,-0.0013,0.3468,3.8377
201802,94577,"san leandro, ca",943,69,-21,6,97.851003,97.77437196,97.92763377,20.5,-0.2264,-6,-0.0465,-1,-64,-0.029,0.0794,3.042,642494,0.0379,0.0054,2.3172
201802,94124,"san francisco, ca",4053,1971,-1216,-1216,81.258746,91.90377824,70.6137136,33,-0.2903,-13.5,-0.2826,-13,-51.5,-0.2317,-0.4631,1.3217,882050,0.0513,0.2654,3.1812
201802,94539,"fremont, ca",1236,1709,2073,-709,82.944626,92.17698407,73.71226761,32.5,-0.6061,-50,0.8571,15,-52,-0.0569,0.0474,1.3916,2415050,0.1103,0.4,8.7106
201802,94619,"oakland, ca",4588,413,954,174,93.579663,95.64203372,91.51729193,26,-0.5517,-32,-0.1034,-3,-58.5,0.31,0.2146,2.0979,697050,0.0698,0.0372,2.514
201802,94533,"fairfield, ca",199,115,148,124,97.001399,99.06043846,94.94236023,15.5,-0.5156,-16.5,-0.4833,-14.5,-69,0.2,-0.0569,2.4336,432550,0.0082,0.2446,1.56
201802,95035,"milpitas, ca",447,739,-653,161,90.487772,99.66015859,81.31538615,11,0.2222,2,-0.5217,-12,-73.5,-0.3206,0.1493,1.6154,1055050,0.0051,0.1736,3.8052
201802,94801,"richmond, ca",4554,2952,-2072,-734,75.118278,94.99566869,55.24088759,27.5,0.6667,11,-0.382,-17,-57,-0.2673,-0.1445,1.035,675050,0,0.8059,2.4346
201802,94603,"oakland, ca",4769,389,-357,696,93.876191,94.99566869,92.75671353,27.5,0.9643,13.5,-0.3529,-15,-57,-0.2646,0.3193,2.1958,400025,-0.0012,0.0553,1.4427
201802,94107,"san francisco, ca",1596,1159,-714,-225,87.006064,97.77437196,76.23775571,20.5,0.7826,9,-0.1961,-5,-64,-0.1261,0.0348,1.4545,1067550,-0.1082,-0.0287,3.8503
201802,94605,"oakland, ca",1418,1257,-858,-624,86.263077,94.99566869,77.53048577,27.5,-0.2254,-8,-0.1406,-4.5,-57,-0.2022,-0.1514,1.4895,624550,0.0426,0.1673,2.2525
201802,94566,"pleasanton, ca",1308,257,51,-83,95.352169,97.66109149,93.04324648,21,-0.5281,-23.5,-0.2632,-7.5,-63.5,-0.0592,-0.201,2.2238,1410050,-0.2786,0.0163,5.0857
201802,94602,"oakland, ca",2916,91,NULL,-43,97.477844,99.5202239,95.43546345,12.5,-0.6622,-24.5,-0.2647,-4.5,-72,-0.1969,-0.1201,2.5105,699050,0.0066,-0.0851,2.5212
201802,94901,"san rafael, ca",1473,595,1829,182,91.767175,98.30745652,85.22689412,18.5,-0.7517,-56,-0.4127,-13,-66,0.0245,0.0773,1.7552,1519050,-0.02,0.322,5.4788
201802,94571,"rio vista, ca",9366,3724,-226,-289,70.81362,97.66109149,43.96614913,21,-0.44,-16.5,-0.3438,-11,-63.5,0.0167,0.0167,0.8531,379050,-0.0593,-0.0682,1.367
201802,94122,"san francisco, ca",253,122,NULL,NULL,96.90811,99.8600653,93.95615379,9,-0.1818,-2,-0.0526,-0.5,-75.5,-0.361,-0.2043,2.3147,1345025,0.0346,0.2311,4.8511
201802,94587,"union city, ca",338,37,200,36,98.757247,99.8600653,97.65442793,9,-0.7313,-24.5,-0.4706,-8,-75.5,0.3927,0.1253,2.951,837500,-0.0483,0.3303,3.0206
201802,94550,"livermore, ca",864,27,-19,-5,98.993803,98.65396148,99.3336443,17,0.1724,2.5,-0.1282,-2.5,-67.5,-0.0733,-0.0811,3.8042,914901.5,-0.0293,0.0314,3.2997
201802,94014,"daly city, ca",2006,231,17,-49,95.638702,99.46025188,91.817152,13,-0.3953,-8.5,-0.1333,-2,-71.5,0.0899,-0.0257,2.1189,887050,-0.0478,0.1994,3.1993
201802,94131,"san francisco, ca",2441,334,NULL,52,94.499234,99.29366296,89.70480442,14.5,0.8125,6.5,-0.5538,-18,-70,-0.2079,-0.1242,1.972,1704050,-0.1255,0.8431,6.1461
201802,94536,"fremont, ca",142,269,-152,85,95.22223,99.8600653,90.58439395,9,-0.7,-21,-0.5814,-12.5,-75.5,-0.1922,0.0623,2.028,924489,0.0953,0.1138,3.3343
201802,94531,"antioch, ca",2632,228,53,-104,95.662024,95.84860398,95.47544479,25.5,-0.2273,-7.5,0.1087,2.5,-59,0.2422,-0.0401,2.5105,502550,-0.0176,0.0414,1.8124
201802,94903,"san rafael, ca",2806,1361,4650,1576,85.520091,95.40214567,75.63803558,26.5,-0.6901,-59,-0.6345,-46,-58,0.3826,-0.0844,1.4406,817050,-0.0912,0.0828,2.9468
201802,94947,"novato, ca",4513,104,NULL,NULL,97.237956,99.62684081,94.84907043,11.5,-0.4651,-10,-0.549,-14,-73,0.0745,0.0058,2.4196,1197550,-0.071,0.4987,4.3192
201802,94509,"antioch, ca",384,106,8,271,97.197974,98.65396148,95.74198707,17,-0.2609,-6,-0.5072,-17.5,-67.5,0.0833,0.0341,2.5455,394606,-0.000500,0.0666,1.4231
201802,94538,"fremont, ca",299,165,-67,16,96.258413,99.96668221,92.55014327,6,-0.4286,-4.5,-0.4,-4,-78.5,-0.0602,0.0163,2.1818,948550,0.04,0.1166,3.4211
201802,94960,"san anselmo, ca",6638,220,NULL,NULL,95.735324,99.40694343,92.0637036,13.5,-0.7823,-48.5,-0.129,-2,-71,0.0234,0.2339,2.1399,1499549.5,-0.1153,-0.3739,5.4085
201802,94607,"oakland, ca",3432,749,382,485,90.437796,99.56686879,81.3087226,12,-0.6883,-26.5,-0.25,-4,-72.5,0.155,0.3125,1.6154,725050,-0.032,0.0379,2.615
201802,94030,"millbrae, ca",5314,562,NULL,350,92.047045,97.34124075,86.75284867,22,-0.1698,-4.5,0.3333,5.5,-62.5,-0.0114,0.3316,1.8252,1988850,0.0498,0.9517,7.1733
201802,94022,"los altos, ca",6036,2528,718,-486,77.61378,78.03025255,77.19730792,53,-0.3653,-30.5,-0.0862,-5,-31.5,-0.1452,-0.045,1.4825,7489050,0,0.5775,27.0117
201802,94568,"dublin, ca",1043,63,-24,166,98.067568,99.36029853,96.77483841,14,-0.3778,-8.5,-0.3778,-8.5,-70.5,-0.1278,0.2428,2.7203,1015050,0.0303,0.0798,3.661
201802,94598,"walnut creek, ca",3784,62,-53,7,98.094223,97.08802559,99.1004198,22.5,0.3235,5.5,-0.0625,-1.5,-62,-0.1263,0.1508,3.6294,975050,-0.071,-0.0086,3.5167
201802,94114,"san francisco, ca",1144,279,-199,70,95.142267,99.29366296,90.99087093,14.5,-0.0333,-0.5,-0.0645,-1,-70,-0.1648,0.1094,2.0559,2313550,0.2183,0.1291,8.3445
201802,94025,"menlo park, ca",1330,468,-198,224,92.996602,99.40694343,86.58625975,13.5,1.0769,7,-0.3415,-7,-71,-0.0189,0.1872,1.8182,2900050,-0.0937,0.3495,10.4599
201802,94105,"san francisco, ca",7926,3983,-1064,-2014,69.474245,88.58532685,50.36316386,38,-0.2692,-14,0.4074,11,-46.5,-0.0748,-0.1169,0.951,1917050,-0.0594,0.1761,6.9143
201802,94549,"lafayette, ca",3882,171,13,-46,96.148464,96.64156727,95.65536083,23.5,-0.3733,-14,0.119,2.5,-61,0.0552,0.0083,2.5385,1362525,0.101,-0.0738,4.9142
201802,94103,"san francisco, ca",1599,2346,-104,-1322,78.589991,99.18704605,57.99293663,15,-0.717,-38,-0.4737,-13.5,-69.5,-0.0936,-0.2211,1.0839,848550,-0.0696,-0.2194,3.0604
201802,95476,"sonoma, ca",1674,4381,-1325,220,67.108683,54.37462517,79.84274005,81,0.0658,5,-0.0847,-7.5,-3.5,0.0469,0.115,1.5594,1046550,0.0766,0.3089,3.7746
201801,94027,"atherton, ca",11737,7594,-976,NULL,50.490001,9.985432393,90.99457026,164.5,0.2368,31.5,0.3708,44.5,74,0.0391,0.0947,1.9704,9995050,0,0.3195,36.8037
201801,94541,"hayward, ca",334,73,6,160,98.314793,98.26513045,98.36445504,29,-0.2162,-8,-0.3256,-14,-61.5,0.3141,0.25,3.037,650000,0.0318,0.1464,2.3933
201801,94568,"dublin, ca",1043,39,37,287,99.019997,99.16567342,98.87432128,22.5,-0.375,-13.5,-0.5313,-25.5,-68,0.4575,0.4204,3.3037,985152,-0.0187,0.0644,3.6274
201801,94563,"orinda, ca",6671,1045,1395,-338,88.104225,80.24102768,95.96742153,64,-0.1233,-9,0.0579,3.5,-26.5,0.4522,0.0987,2.4741,2095050,-0.0439,0.1182,7.7142
201801,94521,"concord, ca",1439,33,244,74,99.172295,98.91405112,99.430539,24.5,-0.4787,-22.5,-0.3718,-14.5,-66,0.5333,0.2843,3.7481,642550,-0.0085,0.049,2.3658
201801,94611,"oakland, ca",894,5,1031,106,99.761621,99.76162098,99.76162098,13,-0.7937,-50,-0.6941,-29.5,-77.5,0.6376,0.2702,4.3185,1072050,-0.1029,0.0839,3.9473
201801,95035,"milpitas, ca",447,86,NULL,342,98.079725,99.96027016,96.19917892,9,-0.7,-21,-0.6897,-20,-81.5,-0.0395,0.4468,2.5185,1049744,0.0191,0.2349,3.8652
201801,94010,"burlingame, ca",1126,1064,712,-538,87.941994,82.55860151,93.32538737,61.5,-0.0956,-6.5,0.1495,8,-29,0.164,0.0069,2.1556,5093550,0.0197,0.3362,18.7553
201801,94513,"brentwood, ca",584,428,-240,337,93.682956,91.2528142,96.1130976,49.5,0.2692,10.5,-0.2143,-13.5,-41,0.3062,0.0698,2.4963,676550,-0.0166,0.0493,2.491
201801,94941,"mill valley, ca",2410,144,3203,4393,97.013641,97.60296649,96.42431466,32.5,-0.6037,-49.5,-0.6991,-75.5,-58,0.4576,0.1242,2.5481,1647550,-0.0309,-0.0822,6.0664
201801,94903,"san rafael, ca",2806,6011,-3244,893,58.76374,55.9992054,61.5282744,85.5,0.1712,12.5,-0.2332,-26,-5,-0.255,-0.0915,1.1037,899050,0.322,0.1987,3.3103
201801,94115,"san francisco, ca",897,128,1344,-33,97.285128,99.65567475,94.91458085,15,-0.7656,-49,-0.4444,-12,-75.5,0.3621,-0.0706,2.3407,1799050,-0.1804,0.1777,6.6243
201801,94523,"pleasant hill, ca",2019,50,264,-48,98.70878,97.86121044,99.55635015,31,-0.38,-19,0.55,11,-59.5,0.097,-0.2867,3.8519,755049.5,0.1185,0.0342,2.7801
201801,94577,"san leandro, ca",943,48,209,-24,98.765064,98.6425639,98.88756456,26.5,-0.4479,-21.5,0.0192,0.5,-64,0.1371,-0.0197,3.3185,619050,-0.0143,0.0334,2.2793
201801,94578,"san leandro, ca",1838,51,7,220,98.688915,98.99351079,98.38431996,24,-0.3684,-14,-0.5,-24,-66.5,0.0873,0.1777,3.0444,612050,-0.0713,0.2242,2.2535
201801,94566,"pleasanton, ca",1308,308,499,-261,94.964243,93.80876705,96.11971924,44.5,-0.2328,-13.5,0.6182,17,-46,0.1655,-0.1421,2.5037,1954550,-0.1075,0.4214,7.1969
201801,94103,"san francisco, ca",1599,2242,-209,-1644,79.539134,89.16037611,69.91789167,53,0,0,1.5854,32.5,-37.5,0.1712,-0.1779,1.2667,912050,0.019,-0.1102,3.3582
201801,94608,"emeryville, ca",1753,141,708,81,97.030195,98.72864521,95.33174414,26,-0.48,-24,-0.037,-1,-64.5,0.6364,0.1449,2.4,697050,-0.0319,0.1287,2.5665
201801,94509,"antioch, ca",384,114,-40,257,97.579791,99.09945703,96.06012449,23,-0.3611,-13,-0.4588,-19.5,-67.5,0.0909,0.2353,2.4889,394795,-0.0119,0.0227,1.4535
201801,94109,"san francisco, ca",14,2289,1054,-1894,79.191498,61.60111244,96.78188319,80.5,-0.0183,-1.5,1.0641,41.5,-10,0.4958,0.3898,2.6148,1064550,-0.1129,0.0138,3.9197
201801,94550,"livermore, ca",864,8,64,46,99.735134,99.68878294,99.7814859,14.5,-0.6375,-25.5,-0.6184,-23.5,-76,0.079,0.1245,4.3481,942525,-0.0079,0.1424,3.4704
201801,94603,"oakland, ca",4769,32,75,656,99.178917,99.72851278,98.62932062,14,-0.65,-26,-0.6989,-32.5,-76.5,0.3018,0.9063,3.163,400525,0.0037,0.0689,1.4746
201801,94549,"lafayette, ca",3882,184,369,762,96.334923,96.23890875,96.4309363,37.5,-0.2925,-15.5,-0.4565,-31.5,-53,0.1701,-0.161,2.5481,1237550,-0.0444,-0.192,4.5567
201801,94025,"menlo park, ca",1330,270,NULL,222,95.421136,99.97351344,90.8687591,6.5,-0.8587,-39.5,-0.8395,-34,-84,0.1522,0.1088,1.963,3200050,-0.0588,0.8207,11.7831
201801,94591,"vallejo, ca",691,191,-142,621,96.156138,96.38458482,95.9276917,37,0.1935,6,-0.3984,-24.5,-53.5,0.1404,0.1851,2.4667,474549.5,0.0096,0.0402,1.7472
201801,94621,"oakland, ca",4713,744,-639,1030,90.646934,98.91405112,82.37981724,24.5,0.0208,0.5,-0.6597,-47.5,-66,-0.1157,-0.1083,1.5852,399050,0.0101,0.1255,1.4692
201801,94804,"richmond, ca",1901,182,460,771,96.361409,98.35121176,94.37160641,28.5,-0.3523,-15.5,-0.1857,-6.5,-62,0.5876,0.6923,2.2815,429950,-0.0207,0.1541,1.583
201801,94510,"benicia, ca",3618,242,-15,-150,95.738975,92.76254801,98.71540193,46.5,0.0814,3.5,0.4531,14.5,-44,0.5393,0.2107,3.1926,659950,-0.0573,0.1506,2.4299
201801,94536,"fremont, ca",142,117,-71,49,97.533439,98.06648126,97.0003973,30,0.0714,2,0.2245,5.5,-60.5,0.2821,0.2007,2.6593,844050,-0.0517,-0.0059,3.1078
201801,94596,"walnut creek, ca",4700,844,-237,NULL,89.832473,84.76360747,94.90133757,59,0.18,9,0.5325,20.5,-31.5,0.386,-0.2404,2.3407,980600,-0.0066,0.2701,3.6106
201801,94965,"sausalito, ca",7243,2129,78,2683,80.227784,63.91206463,96.54350417,78.5,0.0753,5.5,-0.3022,-34,-12,0.2948,0.0776,2.5704,1345050,-0.2314,-0.506,4.9526
201801,94945,"novato, ca",6599,535,NULL,-308,92.659913,88.82929413,96.49053106,53.5,-0.3706,-31.5,0.3544,14,-37,0.2183,0.1125,2.563,1024050,-0.2415,0.2205,3.7706
201801,94561,"oakley, ca",2505,131,-89,73,97.265263,98.26513045,96.26539531,29,-0.1714,-6,-0.3483,-15.5,-61.5,0.0271,-0.0683,2.5259,509849.5,0.0299,0.0198,1.8772
201801,94110,"san francisco, ca",57,239,707,-163,95.738975,99.90067541,91.57727453,10,-0.8039,-41,-0.4595,-8.5,-80.5,0.4021,-0.2023,2.0148,1160050,-0.1298,-0.0713,4.2714
201801,94022,"los altos, ca",6036,3246,-1121,-1262,73.38432,58.210833,88.55780691,83.5,0.2101,14.5,0.106,8,-7,0.1589,-0.008,1.837,7489050,0.000100,0.6378,27.5761
201801,94619,"oakland, ca",4588,1367,-707,-709,85.472123,85.51847437,85.42577142,58,0.2083,10,0.1717,8.5,-32.5,0.1117,-0.0338,1.6963,651550,0.0023,0.1845,2.399
201801,94062,"redwood city, ca",4032,3657,-695,-1123,71.235598,51.74811283,90.72308304,89,0.2899,20,0.0854,7,-1.5,0.6098,0.0394,1.9556,3560050,-0.3171,0.2719,13.1087
201801,94601,"oakland, ca",1526,2075,36,-1015,80.57211,83.47238776,77.67183155,60.5,0.21,10.5,0.1101,6,-30,0.4338,-0.058,1.4444,560050,0.0108,0.2444,2.062
201801,94014,"daly city, ca",2006,248,NULL,273,95.682691,99.25175473,92.11362733,21.5,-0.2833,-8.5,-0.5474,-26,-69,0.0296,0.0988,2.0593,931550,0.0361,0.2297,3.43
201801,94124,"san francisco, ca",4053,755,-377,365,90.534366,92.76254801,88.30618461,46.5,0.1625,6.5,-0.3261,-22.5,-44,0.1389,-0.209,1.8222,838994,0.012,0.2429,3.0892
201801,94546,"castro valley, ca",1110,1,20,30,99.950338,99.92716197,99.97351344,9.5,-0.7206,-24.5,-0.7361,-26.5,-81,0.5617,0.2877,5.437,756540,-0.0532,0.0271,2.7856
201801,94547,"hercules, ca",5311,149,-31,160,96.920938,98.35121176,95.49066349,28.5,-0.25,-9.5,-0.3804,-17.5,-62,0.1319,0.0619,2.4148,593950,-0.0264,0.1059,2.1869
201801,94542,"hayward, ca",8408,1604,26,-1330,83.737253,76.12898954,91.34551715,68,0.1525,9,0.7895,30,-22.5,0.4835,-0.0391,2,1224994,-0.0577,0.1065,4.5105
201801,94503,"american canyon, ca",7202,7434,713,-1912,51.390544,41.72957224,61.05151636,99,-0.1239,-14,0.0154,1.5,8.5,0.1212,-0.1345,1.0963,500049,0,-0.0766,1.8411
201801,94544,"hayward, ca",242,13,22,230,99.559661,99.79472917,99.32459277,12.5,-0.6324,-21.5,-0.7396,-35.5,-78,0.3955,0.3069,3.6593,645025,-0.0077,0.1966,2.3749
201801,94590,"vallejo, ca",2012,186,17,145,96.298504,97.60296649,94.99404052,32.5,-0.1667,-6.5,-0.2935,-13.5,-58,0.248,0.0638,2.3481,377050,-0.0079,0.2999,1.3882
201801,95476,"sonoma, ca",1674,3056,1866,1583,74.496755,66.79909946,82.19441134,76,-0.05,-4,-0.1958,-18.5,-14.5,0.4792,0.1036,1.5778,972050,-0.1548,0.1504,3.5791
201801,94518,"concord, ca",3998,1042,-799,-957,88.120779,77.60561515,98.63594226,66.5,0.4457,20.5,0.7973,29.5,-24,0.2229,0.0781,3.1704,689050,-0.0689,0.0361,2.537
