month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201710,94559,"napa, ca",NULL,797500,0.0237,0.1408,52,0.04,-0.0189,50.5,0.1744,0.1222,16,-0.4286,-0.2,0,NULL,NULL,8,-0.3333,-0.6,13,-0.0714,-0.5517,482.8482328,0.1488,0.0793,1574,-0.1006,0.0038,928292,0.047,0.1509,65,0.0156,-0.2073,0.25,-0.03,-0.2972
201710,94062,"redwood city, ca",*,3399050,0.0146,NULL,63,0.0862,0.26,49,0.1395,0.1667,28,-0.2222,0.1667,0,NULL,NULL,12,0.5,0.5,24,0.0435,-0.3846,1002.836334,0.0392,0.2655,3830,0.0464,0.4845,6854074,0.0091,0.4289,87,0.0741,-0.0225,0.381,-0.0156,-0.399
201710,94509,"antioch, ca",NULL,408550,-0.0388,0.1192,70,0.2963,-0.2473,24,0.0909,-0.3846,76,0.3571,-0.05,4,0,-0.5,20,0.25,-0.1667,102,-0.0556,-0.2662,243.6717891,0.0125,0.1477,1572.5,-0.0567,0.0145,395354,-0.0555,0.1027,172,0.0617,-0.2586,1.4571,-0.5429,-0.0375
201710,94124,"san francisco, ca",NULL,899550,0.0387,0.0903,33,-0.1538,-0.2979,33.5,-0.0694,-0.3558,20,0,0.25,0,NULL,-1,0,NULL,-1,29,0.45,0.7059,618.1810909,-0.0328,0.0269,1183.5,-0.0532,-0.057,886430,0.0523,0.1286,62,0.0508,-0.0313,0.8788,0.366,0.5171
201710,94591,"vallejo, ca",NULL,461425,0.0041,0.051,73,0.0429,-0.4016,27.5,-0.1667,-0.2568,56,-0.0667,-0.125,0,-1,-1,20,-0.2857,-0.5,38,-0.2245,-0.05,257.5355432,0.0022,0.1188,1728.5,-0.0145,-0.1297,480158,0.008,0.0728,111,-0.0672,-0.3148,0.5205,-0.1795,0.1927
201710,94110,"san francisco, ca",NULL,1346550,0.0398,0.0781,48,0,-0.2131,22,0.4667,-0.2414,48,0.0909,0.2,4,0,NULL,8,1,0,42,1,-0.1064,870.8178268,-0.0143,0.1007,1060.5,-0.1516,-0.2337,1523654,-0.0139,0.0741,90,0.3043,-0.1667,0.875,0.4375,0.1045
201710,94066,"san bruno, ca",NULL,946025,0.0936,0.057,19,-0.4063,-0.4242,24.5,0.1667,-0.3194,24,-0.25,-0.1429,0,NULL,NULL,0,NULL,-1,28,-0.2222,-0.4717,656.542617,-0.045,0.0241,1290,0.1316,-0.0077,938518,0.1283,-0.836,47,-0.3088,-0.4535,1.4737,0.3487,-0.1324
201710,94080,"south san francisco, ca",NULL,799050,-0.0196,-0.0556,37,0.0882,-0.1395,16,0.0667,-0.4483,44,-0.2143,0.2222,0,NULL,NULL,0,NULL,NULL,61,0.5641,-0.1867,622.6265823,0.0078,0.0577,1221,-0.1088,-0.1637,880686,-0.0052,0.0409,98,0.3425,-0.1695,1.6486,0.5016,-0.0955
201710,94947,"novato, ca",NULL,824050,-0.0793,0.0715,32,0.28,-0.0857,23.5,-0.1897,-0.2656,20,-0.1667,-0.375,0,NULL,NULL,12,0,2,14,-0.0667,-0.3913,459.1489362,0.0252,0.1053,1680,-0.1667,-0.0789,1058572,-0.0148,0.1603,46,0.15,-0.2069,0.4375,-0.1625,-0.2196
201710,94547,"hercules, ca",*,599938,-0.0245,0.0543,25,-0.359,NULL,29.5,-0.1324,-0.1806,20,-0.4444,-0.4444,0,NULL,NULL,0,-1,-1,56,0.3333,0.2444,303.8487508,0.0071,0.0704,1917.5,-0.0441,-0.0167,565963,-0.0718,0.0381,81,0,-0.19,2.24,1.1631,1.4218
201710,94561,"oakley, ca",NULL,499799.5,-0.0003,0.0522,89,0.0988,0.5614,35.5,0.2241,-0.0405,56,-0.125,0.2727,4,NULL,NULL,28,0.1667,1.3333,67,-0.1184,-0.1184,226.5367624,-0.0194,0.0293,2214.5,0.0252,0.0505,515929,-0.0023,0.0438,156,-0.0064,0.1729,0.7528,-0.1855,-0.5805
201710,94502,"alameda, ca",*,893550,-0.0017,NULL,14,0.0769,0,19,0,-0.24,12,0,-0.25,0,NULL,NULL,0,NULL,-1,14,-0.0667,-0.125,507.8781863,-0.0041,-0.022,1676.5,-0.0086,0.1015,1006529,0.0541,0.2368,28,0,-0.0667,1,-0.1538,-0.1429
201710,94015,"daly city, ca",NULL,887050,0.0328,0.0817,31,0.3478,-0.2439,10.5,-0.0455,-0.475,56,0.2727,0.2727,0,NULL,NULL,0,NULL,-1,50,0.0638,-0.2063,603.0737944,-0.0274,0.0453,1535,0.228,0.1541,892536,0.0602,0.1502,81,0.1571,-0.2212,1.6129,-0.4306,0.0763
201710,94621,"oakland, ca",NULL,394050,-0.0025,0.1289,26,-0.1034,-0.4091,32.5,0.3542,-0.2442,20,-0.2857,0,0,NULL,NULL,8,0,0,33,-0.0294,-0.2326,359.3482906,-0.0398,0.1324,1068,0.0574,-0.022,413153,0.0496,0.2027,59,-0.0635,-0.3218,1.2692,0.0968,0.292
201710,94107,"san francisco, ca",NULL,1112550,-0.0233,0.0349,64,0.0667,-0.2727,25,0.3889,-0.1379,44,-0.2667,-0.0833,0,NULL,-1,8,-0.5,-0.6667,49,1.0417,0.3611,943.0981441,-0.0052,0.0101,1007,-0.0446,-0.0354,1234879,-0.024,-0.013,113,0.3452,-0.0887,0.7656,0.3656,0.3565
201710,94533,"fairfield, ca",NULL,415050,-0.0095,0.0921,74,-0.1591,-0.2211,30,0.5,-0.1667,56,-0.2222,-0.125,4,0,0,32,-0.1111,-0.2727,49,0.1395,0.1136,229.7082695,-0.014,0.0425,1795.5,-0.0118,0.0059,411167,-0.0171,0.0226,123,-0.0611,-0.1151,0.6622,0.1735,0.199
201710,94541,"hayward, ca",NULL,622494,0.0123,0.1215,41,-0.2679,-0.3167,33.5,0.4565,-0.0429,44,-0.2143,0,0,NULL,-1,8,-0.3333,-0.3333,72,0.0588,0,422.1550553,0.0531,0.1476,1488,-0.04,0.029,651259,0.016,0.1319,113,-0.0887,-0.1439,1.7561,0.5418,0.5561
201710,94920,"belvedere tiburon, ca",NULL,4074050,0.0198,0.1657,60,-0.0164,0.0714,109.5,0.1526,0.5423,12,-0.5,-0.4,0,NULL,NULL,8,-0.6,0,8,0.1429,0.1429,1150.558843,0.0896,0.0936,3669,0.0817,0.2497,5018421,0.1354,0.0605,68,0,0.0794,0.1333,0.0186,0.0083
201710,94553,"martinez, ca",NULL,599050,-0.0015,0,82,0.1233,-0.1087,25.5,-0.0192,-0.2714,56,-0.1765,-0.3,4,NULL,NULL,28,0.1667,0,81,-0.0899,0.0253,364.535476,0.0063,0.0376,1671,0.0091,-0.003,686105,-0.0263,-0.0501,163,0.0062,-0.0468,0.9878,-0.2314,0.1291
201710,94112,"san francisco, ca",NULL,992550,0.104,0.1291,31,-0.0882,-0.3261,22,0.375,-0.2143,36,0,0.125,0,NULL,NULL,0,NULL,-1,51,0.5,0.5455,673.7459397,0.0852,0.1334,1370,-0.0693,-0.0836,1046460,0.037,0.0856,82,0.2059,0.038,1.6452,0.6452,0.9278
201710,94555,"fremont, ca",NULL,987550,-0.0577,0.0972,14,-0.3333,-0.72,25.5,-0.2273,-0.3289,20,-0.1667,-0.2857,0,NULL,NULL,4,0,0,49,0.1395,0.0889,601.8282965,0.0278,0.1297,1647.5,-0.0182,-0.0021,1010499,-0.0799,0.0591,63,-0.0156,-0.3368,3.5,1.4524,2.6
201710,94595,"walnut creek, ca",NULL,502050,-0.0686,-0.0608,91,-0.0109,0.3382,34,-0.1053,0.0303,48,-0.2,0.0909,0,NULL,NULL,28,-0.2222,0.75,60,-0.0625,0.2245,412.2905774,-0.0081,0.006,1235.5,-0.0012,0.0094,596381,-0.0467,-0.0354,151,-0.0321,0.2906,0.6593,-0.0363,-0.0612
201710,94583,"san ramon, ca",NULL,899500,-0.0328,0.0279,29,-0.1714,-0.4423,21.5,-0.2037,-0.5222,44,0.5714,0.1,0,-1,NULL,12,2,-0.4,53,0.0192,0.0192,482.2240614,0.0102,0.1137,1925.5,0.0039,0.0242,1125668,0.0398,-0.102,82,-0.0575,-0.2115,1.8276,0.3419,0.8276
201710,94965,"sausalito, ca",NULL,2349050,0.0557,0.1991,27,-0.0357,-0.2895,74,0.3962,0.2131,8,-0.5,-0.5,0,NULL,NULL,8,1,0,5,0.25,-0.375,918.828989,0.0008,0.0396,2732,-0.0291,0.168,3202448,0.0001,0.3477,32,0,-0.3043,0.1852,0.0423,-0.0253
201710,94588,"pleasanton, ca",NULL,1132737.5,-0.0561,0.2179,31,-0.0606,-0.0882,32.5,-0.0152,-0.1875,24,-0.4545,0.5,0,NULL,NULL,4,-0.5,-0.6667,43,0.0238,0.2647,548.8257868,0.0537,0.0941,2077,-0.0973,0.0784,1821240,0.1144,0.2423,74,-0.0133,0.0882,1.3871,0.1144,0.3871
201710,94585,"suisun city, ca",NULL,384500,0.045,0.039,25,0.0417,-0.3421,26.5,1.4091,-0.3537,20,-0.4444,-0.1667,0,NULL,-1,12,0.5,-0.25,17,-0.1905,-0.1053,222.3449288,-0.0253,0.0799,1650,0.0784,-0.1334,388746,0.0142,0.0285,42,-0.0667,-0.2632,0.68,-0.195,0.18
201710,94801,"richmond, ca",NULL,457050,0.0156,0.3443,32,-0.3191,-0.4386,40.5,0.125,0.0658,20,-0.375,-0.4444,0,NULL,NULL,4,-0.6667,-0.6667,39,0.3,-0.0714,373.9447667,0.0424,0.2491,1380.5,-0.0167,0.1009,715256,0.0268,0.2355,71,-0.0779,-0.2828,1.2188,0.5805,0.4819
201710,94545,"hayward, ca",NULL,715050,-0.0762,0.1626,28,0.0769,-0.3,24,-0.3514,-0.04,32,0.6,0.6,4,NULL,0,0,-1,-1,45,0.0714,-0.0217,435.3613053,0.0824,0.1319,1688.5,-0.0406,0.1791,703955,-0.0336,-0.0224,73,0.0735,-0.1512,1.6071,-0.0082,0.4571
201710,94519,"concord, ca",NULL,560025,0.0181,0.1222,17,-0.1053,-0.3929,37.5,-0.0132,0.0417,16,0.3333,-0.2,0,NULL,NULL,4,0,-0.6667,29,-0.0645,-0.1714,384.2688946,0.0884,0.0904,1361,-0.132,0.0134,574248,-0.0278,0.1053,46,-0.08,-0.2698,1.7059,0.0743,0.4559
201710,94560,"newark, ca",NULL,798550,0.0108,0.1408,34,-0.2093,-0.3061,31.5,0.26,0.0161,36,-0.1818,0.125,0,NULL,NULL,8,0,-0.7143,55,-0.0351,-0.2857,507.5275306,-0.0551,0.1056,1500.5,0.0348,-0.0141,5775672,5.8895,7.0656,89,-0.11,-0.2937,1.6176,0.2921,0.0462
201710,94546,"castro valley, ca",NULL,755550,0.0349,0.1193,29,-0.0938,-0.3958,27,-0.1818,-0.3721,36,0,0.125,0,NULL,NULL,4,-0.5,-0.6667,40,-0.0909,-0.322,476.2783625,0.0729,0.1773,1419.5,0.0468,-0.12,708133,0.0301,-0.0056,69,-0.0921,-0.3551,1.3793,0.0043,0.1501
201710,94602,"oakland, ca",NULL,750050,0.2,0.0345,42,0.0769,0.3548,30.5,0.0893,0.22,24,-0.25,-0.25,0,NULL,-1,12,0.5,2,23,-0.1154,-0.2813,498.5653876,-0.0207,0.0551,1506,0.201,0.0773,773233,0.0145,0.0739,65,0,0.0317,0.5476,-0.119,-0.4846
201710,94121,"san francisco, ca",NULL,1441550,-0.0572,-0.0325,28,0.12,-0.125,51.5,0.1977,0.3919,12,0,-0.25,0,NULL,NULL,0,NULL,-1,16,0.4545,-0.2,802.0286767,-0.0029,0.0706,1620,0.0425,-0.198,2081513,0.0196,0.0499,44,0.2222,-0.1538,0.5714,0.1314,-0.0536
201709,94560,"newark, ca",NULL,790050,-0.0366,0.0874,43,0.0238,-0.3065,25,0.5625,-0.3506,44,-0.2667,-0.1538,0,NULL,-1,8,1,-0.5,57,0,-0.1364,537.1348315,0.0349,0.1659,1450,-0.0693,-0.0467,838330,-0.0288,0.1226,100,0.0101,-0.2188,1.3256,-0.0316,0.2611
201709,94903,"san rafael, ca",NULL,938050,0.072,0.1042,34,0.0303,-0.2609,44,0.2941,-0.2727,16,-0.3333,-0.4286,0,NULL,NULL,12,0.5,0.5,12,-0.0769,-0.4286,554.3113102,0.024,0.1671,1744,0.0131,0.0066,954201,0.0552,-0.0346,46,0,-0.3134,0.3529,-0.041,-0.1036
201709,94602,"oakland, ca",*,625050,-0.0902,NULL,39,0.1471,NULL,28,0.12,NULL,32,0,-0.1111,0,NULL,NULL,8,1,NULL,26,-0.0714,-0.1875,509.0782123,-0.074,0.1238,1254,0.0659,-0.1547,762215,-0.0091,0.0809,65,0.0484,0.1207,0.6667,-0.1569,-0.5641
201709,94801,"richmond, ca",NULL,450049,0.0228,0.2858,47,0.175,-0.1296,36,-0.0649,-0.0769,32,0.6,0.1429,0,NULL,-1,12,0,0.5,30,-0.0323,-0.2857,358.7320574,0.0247,0.1797,1404,-0.0942,0.1788,696597,-0.1102,0.3014,77,0.0845,-0.1979,0.6383,-0.1367,-0.1395
201709,94605,"oakland, ca",NULL,599050,0.0697,0.2016,64,0.1429,-0.1899,33,0.0154,0.1,52,0.625,0.0833,4,NULL,NULL,12,0,-0.25,52,-0.2464,-0.4023,407.3333333,0.0301,0.1893,1410,0.0217,-0.0242,644321,0.0392,0.1572,116,-0.072,-0.3012,0.8125,-0.4196,-0.2888
201709,94518,"concord, ca",NULL,630050,0.0597,0.0687,30,0.2,-0.3617,16,-0.3725,-0.6322,44,1.2,0.8333,0,NULL,NULL,4,-0.6667,-0.5,34,-0.1053,-0.3333,382.4796553,-0.0005,0.1851,1710,0.1108,0.0738,650134,0.0168,0.0678,64,0.0159,-0.3469,1.1333,-0.3867,0.0482
201709,94561,"oakley, ca",NULL,499938,0.0109,-0.0057,81,0.2273,0.2462,29,0.16,-0.2267,64,-0.0588,0.4545,0,-1,NULL,24,0,2,76,0.0704,-0.0843,231.0073937,-0.0062,0.1195,2160,0.0953,-0.1138,517135,-0.0244,0.0063,157,0.146,0.0608,0.9383,-0.1375,-0.3387
201709,94402,"san mateo, ca",NULL,1875050,0.2935,0.1617,13,0.625,-0.2353,13,-0.5,-0.5439,20,0.25,0,0,NULL,NULL,4,NULL,NULL,17,-0.2609,-0.3704,891.3580247,-0.0297,0.1216,2301,0.4204,0.0778,1939646,0.205,0.0553,30,-0.0323,-0.3182,1.3077,-1.5673,-0.2805
201709,94533,"fairfield, ca",NULL,419050,0.0235,0.1174,88,0.2055,-0.1373,20,-0.2,-0.4203,72,-0.1,0.2,4,NULL,0,36,0,-0.1,43,0.075,0.1944,232.9638905,0.0206,0.1012,1817,0.0458,0.0123,418301,0.0182,0.0327,131,0.1593,-0.0507,0.4886,-0.0593,0.1357
201709,94108,"san francisco, ca",NULL,1199050,-0.0107,-0.158,13,1.6,-0.1333,16,-0.8222,-0.75,8,NULL,0,0,NULL,NULL,4,NULL,NULL,1,-0.75,-0.5,1243.243243,-0.0211,0.0954,1063,-0.3314,0.0038,2013386,-0.1144,0.2806,14,0.5556,-0.1765,0.0769,-0.7231,-0.0564
201709,94608,"emeryville, ca",NULL,679050,0.0873,0.1145,57,0.14,0.2667,19,-0.1556,-0.24,44,0.2222,0.2222,0,NULL,NULL,8,NULL,0,35,0.0606,-0.3519,607.2980017,0.0534,0.2045,985,-0.0257,-0.1401,645725,0.0589,0.0798,92,0.1084,-0.0707,0.614,-0.046,-0.586
201709,94110,"san francisco, ca",NULL,1295050,-0.0152,0.1285,48,1.6667,-0.2131,15,-0.5313,-0.2683,44,1.2,-0.3529,4,NULL,NULL,4,NULL,-0.8,21,-0.125,-0.4324,883.4405145,-0.0174,0.2223,1250,-0.0083,0.0734,1545105,-0.1255,0.1763,69,0.6429,-0.2959,0.4375,-0.8958,-0.1691
201709,94022,"los altos, ca",NULL,5988050,0.0032,0.2616,39,0.1471,-0.093,59,0,0.0926,32,1.6667,1,0,NULL,NULL,4,0,-0.5,18,0.2,0,1214.86735,0.0155,0.0923,5359,0.0332,0.1333,7577500,-0.0239,0.4127,57,0.1633,-0.0656,0.4615,0.0204,0.0429
201709,94112,"san francisco, ca",NULL,899050,-0.0005,0.0228,34,0.1724,-0.1282,16,-0.5077,-0.5294,36,0.2857,0.5,0,NULL,NULL,0,NULL,-1,34,-0.1707,-0.2093,620.8563536,0.0565,0.0728,1472,0.0429,0.0305,1009104,0.0071,0.0941,68,-0.0286,-0.1707,1,-0.4138,-0.1026
201709,94595,"walnut creek, ca",NULL,539050,0.0569,-0.0151,92,0.0222,0.4839,38,-0.038,0.1692,60,0.0714,0.25,0,NULL,NULL,36,0.2857,0.8,64,0.0492,0.0667,415.6769596,0,0.0222,1237,0.0102,-0.0104,625626,-0.0033,-0.0272,156,0.0331,0.2787,0.6957,0.0179,-0.2721
201709,94087,"sunnyvale, ca",NULL,1650050,-0.0432,0.1018,13,0.3,-0.4583,19,0.027,-0.0732,40,0.6667,0.1111,0,NULL,NULL,0,NULL,-1,27,-0.2286,0,982.300885,-0.0453,0.131,1562,-0.0262,-0.0652,1616378,-0.0261,0.058,40,-0.1111,-0.2157,2.0769,-1.4231,0.9519
201709,94523,"pleasant hill, ca",NULL,718050,0.0264,0.0879,33,-0.1951,-0.0833,29,-0.0492,0.1154,36,0.125,0.125,0,NULL,NULL,16,-0.2,0.3333,46,-0.08,-0.0213,431.9180088,-0.0364,0.1254,1586,0.0659,-0.027,718662,0.0179,0.0434,79,-0.1319,-0.0482,1.3939,0.1744,0.0884
201709,94131,"san francisco, ca",NULL,1299050,0.0089,-0.0302,40,1.3529,0.0256,15,-0.6,-0.0323,48,1.4,-0.1429,0,NULL,NULL,0,NULL,-1,19,-0.2692,-0.2692,893.6842105,0.027,0.1397,1390,0.0495,0.0988,1862784,0.2025,0.0382,59,0.3721,-0.0923,0.475,-1.0544,-0.1917
201709,94542,"hayward, ca",NULL,1099050,0.2751,0.0157,35,0,0.2069,31,0.1923,-0.4364,28,-0.125,1.3333,0,NULL,NULL,12,NULL,0.5,51,0.1333,0.3421,378.6140431,-0.0247,0.1123,2501,0.0893,-0.2021,3495798,2.4666,2.1236,86,0.075,0.2836,1.4571,0.1714,0.1468
201709,94028,"portola valley, ca",NULL,4599050,-0.0162,0.4401,16,0.1429,0.2308,37,-0.4714,-0.0864,12,2,2,0,NULL,NULL,0,NULL,-1,5,0.25,0.6667,1249.791667,-0.0217,0.1111,3520,0.0323,0.1237,5376233,-0.0268,0.031,21,0.1667,0.3125,0.3125,0.0268,0.0817
201709,94547,"hercules, ca",NULL,615000,-0.0316,0.103,39,0.0263,-0.3158,34,0.1724,0.1148,36,0.5,-0.1818,0,NULL,NULL,8,-0.3333,-0.3333,42,0.05,-0.1429,301.6973126,-0.0196,0.0616,2006,0.0108,0.1622,609759,-0.0032,0.1194,81,0.0385,-0.2358,1.0769,0.0243,0.2173
201709,94501,"alameda, ca",NULL,829050,-0.0383,-0.0241,50,0.4286,0.1364,16,-0.4386,-0.0303,56,0.5556,0.1667,0,NULL,NULL,8,1,0,37,-0.119,0,576.2124711,0.058,0.1374,1434,-0.0031,-0.124,895480,-0.0142,0.005,87,0.1299,0.0741,0.74,-0.46,-0.1009
201709,94105,"san francisco, ca",NULL,1688938,-0.0065,0.277,69,0.2105,0.1129,46,-0.2137,-0.1712,28,0.4,0.1667,0,NULL,NULL,4,0,-0.6667,17,0.0625,0.1333,1357.711803,-0.023,0.0781,1259,-0.011,0.2106,2342875,-0.0391,0.4239,86,0.1781,0.1169,0.2464,-0.0343,0.0044
201709,94303,"palo alto, ca",NULL,1297050,-0.1353,0.5413,24,0.0909,-0.1724,28,0,-0.2113,32,0.6,0.3333,0,NULL,NULL,0,-1,-1,27,0.0385,-0.0357,791.0891089,-0.0982,0.0935,1705,-0.0249,0.331,1906925,-0.1031,0.3104,51,0.0625,-0.1053,1.125,-0.0568,0.1595
201709,94546,"castro valley, ca",NULL,730045,0.0246,0.0704,32,-0.1111,-0.5152,33,0.2692,0.1,36,0,-0.25,0,NULL,NULL,8,0,-0.6,44,-0.1538,-0.3333,443.9252336,0.0135,0.0766,1356,0.0154,-0.1557,687459,-0.0391,-0.0349,76,-0.1364,-0.4242,1.375,-0.0694,0.375
201709,94070,"san carlos, ca",NULL,1695050,0.0571,0.0834,28,0.8667,-0.0667,8,-0.3333,-0.5429,48,1.4,0.3333,0,NULL,NULL,0,-1,-1,26,0.2381,-0.2121,907.7705156,-0.0508,0.0644,1930,0.132,0.1092,1819631,0.0995,0.0769,54,0.5,-0.1429,0.9286,-0.4714,-0.1714
201709,94539,"fremont, ca",NULL,1650050,0.0316,0.2714,55,-0.1538,-0.4712,36,0.1803,-0.0137,36,-0.4,-0.4375,0,-1,-1,8,1,-0.6667,48,-0.1724,-0.3766,665.0041563,-0.006,0.0634,2406,0.077,0.2121,2157295,0.0445,0.2076,103,-0.1626,-0.4309,0.8727,-0.0196,0.1323
201709,94947,"novato, ca",NULL,895050,-0.0044,0.1043,25,-0.0741,-0.3243,29,0,-0.2267,24,0,0.5,0,NULL,NULL,12,2,0,15,-0.0625,-0.25,447.8787879,-0.0109,0.1179,2016,-0.0761,0.0655,1074463,0.0187,0.2297,40,-0.0698,-0.2982,0.6,0.0074,0.0595
201709,94591,"vallejo, ca",NULL,459550,-0.0161,0.0643,70,-0.1566,-0.4215,33,0.32,-0.12,60,-0.2857,-0.25,4,-0.5,0,28,0.4,0,49,0.2564,0.225,256.9635151,0.0075,0.1301,1754,-0.0394,-0.1021,476350,-0.0288,0.0703,119,-0.0246,-0.2609,0.7,0.2301,0.3694
201709,94553,"martinez, ca",NULL,599950,-0.0553,0.0272,73,-0.0988,-0.1978,26,-0.2,-0.3882,68,0.1333,0.5455,0,NULL,NULL,24,0,-0.3333,89,0.0595,0.0471,362.2392975,-0.0028,0.0429,1656,-0.0244,0.0232,704673,-0.0414,0.0152,162,-0.0182,-0.0795,1.2192,0.1821,0.2851
201709,94949,"novato, ca",NULL,1199050,0.2561,0.283,24,1,-0.1111,18,-0.6129,-0.5135,16,1,0,0,NULL,NULL,8,1,0,9,0.2857,-0.6087,451.8686297,0.0261,0.0929,2500,0.1289,0.1387,2205938,1.1481,1.3939,33,0.7368,-0.34,0.375,-0.2083,-0.4769
201709,94705,"berkeley, ca",NULL,1649050,0.0249,0.0418,18,0.5,0.2,17,-0.7518,-0.6222,12,2,-0.25,0,NULL,NULL,0,NULL,-1,4,-0.3333,-0.6,639.9662732,0.2074,0.177,2636,-0.3466,-0.1829,1803626,-0.0281,-0.084,22,0.2222,-0.12,0.2222,-0.2778,-0.4444
201709,94549,"lafayette, ca",NULL,1335050,-0.0681,-0.1088,48,-0.0588,0,39,-0.1702,-0.1236,28,0,0.1667,0,NULL,NULL,12,0,-0.4,35,-0.125,0.0294,590.8492429,0.0513,0.0324,2483,-0.0244,-0.1447,2307430,0.0956,0.0352,83,-0.0879,0.0122,0.7292,-0.0551,0.0208
201709,94941,"mill valley, ca",NULL,1675050,-0.0141,-0.0669,57,0.4615,-0.2083,23,-0.5619,-0.3429,48,2,-0.0769,0,NULL,NULL,24,2,0.5,11,-0.2667,-0.3529,729.1031117,-0.0236,-0.005,2321,-0.0092,-0.0268,2127980,-0.0695,-0.048,68,0.2593,-0.236,0.193,-0.1916,-0.0431
201709,94403,"san mateo, ca",NULL,1249050,-0.0295,0.1034,24,-0.1111,-0.3143,26,0.4444,0,32,-0.2,0.3333,0,NULL,NULL,0,NULL,-1,36,0.2,-0.1,809.0909091,0.0414,0.0583,1440,-0.0137,-0.0432,1283862,-0.0179,0.1074,60,0.0526,-0.2,1.5,0.3889,0.3571
201709,94806,"san pablo, ca",NULL,450050,0.0022,0.1264,48,-0.0588,-0.3239,34,0.0794,-0.15,40,0.25,-0.0909,0,NULL,NULL,8,-0.3333,-0.3333,54,-0.1148,-0.2703,310.8018555,-0.0015,0.0631,1238,0.0261,-0.0048,463714,-0.005,0.116,102,-0.0893,-0.2966,1.125,-0.0711,0.0827
201709,94596,"walnut creek, ca",NULL,987150,0.0462,0.0968,21,-0.0455,0,21,0.3125,-0.3913,20,-0.2857,0.25,0,NULL,NULL,4,0,0,24,0.0435,0.2632,584.6572855,0.0365,0.1573,1378,-0.1729,-0.1739,919628,-0.0113,-0.0691,45,0,0.125,1.1429,0.0974,0.2381
201709,94507,"alamo, ca",*,2500049,0.0214,NULL,49,-0.0926,0.0652,59,0.0631,-0.0635,20,0.6667,0,0,NULL,NULL,16,0.3333,0.3333,14,-0.3,-0.3,547.8849441,0.0044,0.0899,4525,-0.0004,0.1456,3543033,0.0284,-0.0109,63,-0.1486,-0.0455,0.2857,-0.0847,-0.1491
201709,94804,"richmond, ca",NULL,440050,0.0023,0.0799,44,-0.12,-0.3973,33,0.4667,0.0154,44,0,0.2222,4,0,0,16,1,-0.2,62,0.0508,0.2653,434.2900302,0.0558,0.0913,1030,0.0188,0.0602,461553,0.0516,0.0768,106,-0.0275,-0.1311,1.4091,0.2291,0.7379
201709,94603,"oakland, ca",NULL,399050,0.012,0.1351,45,0,0.1842,29,0.0545,-0.0938,24,-0.4,-0.1429,0,NULL,NULL,8,0,0,48,0.0435,0.2,362.4242424,0.0522,0.115,1040,-0.0024,-0.0226,400496,-0.0171,0.0917,93,0.022,0.1923,1.0667,0.0444,0.014
201709,94587,"union city, ca",NULL,819050,0.0001,0.0956,55,0.3415,-0.3678,25,0.0638,-0.3056,56,-0.0667,0,4,0,0,8,1,-0.5,58,-0.1077,-0.284,494.3880278,0.0141,0.176,1600,0.0091,-0.0208,810440,0.0197,0.0907,113,0.066,-0.3274,1.0545,-0.5308,0.1235
201709,94103,"san francisco, ca",NULL,995050,0.0051,-0.1705,32,-0.0588,0.1034,32,-0.2471,-0.2381,20,0.25,0,0,NULL,NULL,8,0,NULL,18,0.0588,1,875.2808989,0.019,-0.1209,947,0.0112,-0.2375,1207709,0.0344,-0.4407,50,-0.0196,0.3158,0.5625,0.0625,0.2522
201709,94063,"redwood city, ca",NULL,1058050,-0.0355,0.1257,15,0.0714,0.1538,34,0.2143,-0.3585,8,0,0,0,NULL,NULL,0,NULL,NULL,10,0,-0.2308,922.7848101,0.0917,0.2195,1110,-0.1375,-0.2871,1034829,-0.0065,0.0719,25,0.0417,-0.0385,0.6667,-0.0476,-0.3333
201709,94558,"napa, ca",NULL,850050,-0.0933,-0.0909,150,0.2,-0.1329,51,0.0303,-0.2093,76,0.2667,0.0556,4,0,NULL,48,-0.0769,0.0909,62,0.3191,-0.1622,442.0442571,-0.0207,0.0237,2070,-0.0261,-0.0736,1560224,-0.0212,-0.0883,212,0.2326,-0.1417,0.4133,0.0373,-0.0144
201709,94702,"berkeley, ca",NULL,799050,-0.0589,0.066,14,0.1667,0.0769,11,-0.6563,-0.3125,24,2,1,0,NULL,NULL,0,NULL,NULL,11,0,0.375,675.6756757,0.0194,0.2657,1347,0.061,0.1728,906852,0.0517,0.2571,25,0.087,0.1905,0.7857,-0.131,0.1703
